id,date,name,type,description,elapsed_time,distance,commute,gear,filename
787466926,2016-11-27 19:52:00,Afternoon Run,Run,,203,818.5,false,,activities/871938738.fit.gz
787466945,2016-11-27 19:57:28,Afternoon Run,Run,,743,2795.9,false,,activities/871938756.fit.gz
789027662,2016-11-28 20:24:35,Afternoon K's,Run,"Felt like shit. Legs really tight. Dropped after first 2 k's. 3:11, 3:13. Did a few 200s before as well, but comfortable. Legs just felt dead after 600 on 2nd, started 3rd but dropped. Trying to eat more tomorrow.",1800,8046.72,false,,
789336868,2016-11-29 20:58:13,Afternoon easy practice,Run,"Easy 3 recovery. Didn't want to push after yesterday, so I just went down to the track and did 3 easy and strides.",1440,4828.03,false,,
790178906,2016-11-30 21:17:56,2x4x500 afternoon at wl,Run,"2 sets of 4x500. 100 jog/walk between reps, 400 jog/walk between sets. (1:42, 1:40, 1:33, 1:29) (1:33, 1:32, 1:29, 1:28). Supposed to start around 5k pace, cut down to 2 mile, then mile.",3600,8046.72,false,,
791144538,2016-12-01 21:20:51,Afternoon moderate 5 on track,Run,"Moderate 5 on track, slow at start bc with team.",2285,8048.9,false,,activities/876062151.fit.gz
792845763,2016-12-04 01:26:27,Afternoon long run at St. Olaf,Run,"Long run at st. Olaf. Rolling hills, dirt road. Finished with strides. Beautiful",3864,14806.0,false,,
795672438,2016-12-04 20:35:44,Afternoon Run,Run,,1308,4895.7,false,,activities/881187295.fit.gz
795672444,2016-12-05 21:18:02,Afternoon Run,Run,"got really rolling at end with Austin. Pretty fun. Ran 4 hills, really wet, leaves, dangerous basically. Not sure.",2837,8207.8,false,,activities/881187315.fit.gz
795672824,2016-12-04 20:35:00,Afternoon Run,Run,"",400,1609.34,false,,
795673741,2016-12-06 21:00:00,Afternoon Workout at TJ,Run,"1.5 up, 3x (400, 200, 200), 1 down. Not super hard, plenty of rest. Averaged about 1:20 for 400 (5k pace) and 34-35 for 200. It was 2nd lane, so the run was long, probably faster on a true 200 track. Plenty of rest.",3600,10460.7,false,,
797741360,2016-12-07 08:55:01,Afternoon easy,Run,Easy and strides,1350,4828.03,false,,
797750571,2016-12-08 20:40:20,Afternoon easy,Run,"Easy 5 with strides. Pavement, cold. Pretty relaxed.",2400,8046.72,false,,
798704951,2016-12-09 23:32:23,TJ Friday,Run,"Race at tj. 5 flat for mile, 11:10 for 2. Went out 2:36, 2:24. 5:26, idk. Just cruised 2nd mile.",3600,9656.06,false,,
800118942,2016-12-07 20:39:17,Afternoon Run,Run,,1327,0.0,false,,activities/886153364.fit.gz
800118970,2016-12-11 17:30:26,Long Run,Run,Didn't feel good- 7 minute pace was a struggle. Hard to breathe.,3921,14516.4,false,,activities/886153395.fit.gz
800903412,2016-12-12 21:04:52,Afternoon Run,Run,,369,0.0,false,,activities/887042790.fit.gz
800903413,2016-12-12 21:12:17,Afternoon Run,Run,,2572,0.0,false,,activities/887042796.fit.gz
800905276,2016-12-12 21:00:00,Afternoon Practice,Run,"Practice, 6. Harrison, Wms blvd, Glebe, old glebe, military, bike path, yorktown blvd, 2 laps on track. Had to go. Felt fine, right shin a little sore, left calf was tight all day. Met with them today after. Dang.",3121,9656.06,false,,
801833605,2016-12-13 21:00:00,Afternoon TJ Workout,Run,"4x800. About 3 minutes rest per rep, with some more. A little too much rest. 2:40, 2:38, 2:40, 2:37. Over 800m bc in second lane. Felt controlled and comfortable.",3600,10460.7,false,,
802590282,2016-12-14 21:06:51,Afternoon Run,Run,,1447,4978.1,false,,activities/888953786.fit.gz
803346574,2016-12-15 21:00:00,Afternoon Run,Run,"Basic distance. Harrison, Lee, Glebe, Ytown blvd, Track, 10 laps. Pretty light, pushed a bit but not too much. 7 minute effort. Windy and cold.",2267,8529.52,false,,
804815850,2016-12-17 20:25:36,Speed sess on the oval office,Run,"4 sets of (400, 200 jog, 200). Run at mile race pace, 2 minutes in between sets. 69, 67, 66, 66. 34, 34, 35, 31. Last set in spikes. W ryan and reece. Wl",1980,8851.39,false,,
805914611,2016-12-18 18:17:59,Afternoon long run in wind/rain,Run,"Muddy, felt pretty good tho. ",3742,14490.0,false,,activities/892718473.fit.gz
806663886,2016-12-19 23:10:00,Afternoon Practice,Run,"1.5 uo, 2x town blvd to 26th, then to brandywine. 4x200 @34-35.",3600,10460.7,false,,
807805785,2016-12-20 22:24:07,Evening treadmill and strides,Run,Madison,1575,5632.7,false,,
808856810,2016-12-21 21:21:23,Afternoon workout at wl,Run,"Workout at WL. 600, 800, 1000, supposed to be 800, 600, but didn't feel great so I did 600, 400. 1:54, 2:33, 3:17, 1:52, 67. Finished with 2 fast 200s at 29.5 and 28.9.",2202,9656.06,false,,
810715424,2016-12-23 13:52:35,Morning Run,Run,"Morning 6, didn't feel great",3164,9839.0,false,,activities/898135728.fit.gz
810715425,2016-12-24 03:45:24,Night Run,Run,"Evening 4, shakeout.",1803,6296.6,false,,activities/898135731.fit.gz
810715432,2016-12-24 18:38:40,Afternoon Run,Run,Warmup.,689,2417.1,false,,activities/898135734.fit.gz
810715439,2016-12-24 19:16:03,Afternoon Run,Run,cool down.,904,2475.4,false,,activities/898135749.fit.gz
810715445,2016-12-24 18:51:43,Afternoon Run,Run,"1 on, 1 off, 2 on, 1 off, 3 on, 3 off, 3 on, 1 off, 2 on, 1 off, back to 3 on.",1361,4836.8,false,,activities/898135742.fit.gz
816028595,2016-12-28 12:30:56,Afternoon Run,Run,"2.5 out, 4 on tredmill. At naval air station. Hip feels alright.",2633,10460.7,false,,
819172552,2017-01-02 18:38:05,Afternoon Run,Run,Easy 4 with silk. Raining.,1911,6435.3,false,,activities/907523839.fit.gz
819172554,2017-01-01 19:47:42,Afternoon Run,Run,Canal 8 with Reece. Pretty light.,3549,12881.3,false,,activities/907523819.fit.gz
819177218,2016-12-30 20:40:00,Afternoon Treadmill sess,Run,"1 up, 4 at 7 minute pace, felt pretty good. Relaxed.",3600,8046.72,false,,
819185382,2017-01-02 20:40:00,Afternoon Run,Run,"2x100, 2x150, 2x200 in spikes. Only timed 200s, but 27.5, 28.8. Pretty solid, cool down 1/2",600,1770.28,false,,
819267242,2016-12-25 22:34:15,Afternoon Run,Run,,1503,4959.8,false,,activities/907523660.fit.gz
819267278,2016-12-29 22:06:09,Afternoon Run,Run,"Easy 1/2, Hard 1/2, Harder, cool down.",806,3226.5,false,,activities/907523700.fit.gz
819267297,2016-12-29 22:21:01,Afternoon Run,Run,6x400. Hard.,770,2008.6,false,,activities/907523716.fit.gz
819267310,2016-12-29 22:42:55,Afternoon Run,Run,,1171,3220.8,false,,activities/907523731.fit.gz
819267323,2016-12-31 19:42:08,Afternoon Run,Run,,656,2169.4,false,,activities/907523766.fit.gz
819267331,2016-12-31 20:34:46,Afternoon Run,Run,,604,1614.2,false,,activities/907523797.fit.gz
819267337,2016-12-31 20:07:05,Afternoon Run,Run,4 mile tempo. Felt pretty good.,1465,6438.0,false,,activities/907523781.fit.gz
821621851,2017-01-03 21:04:51,Afternoon Run,Run,"warm up, 3x mile, pretty light, fartlek style. Not to hard, got turning on last. 1: 100 easy, 300 1/2. 2: 100 easy, 100 1/2, 100 easy, 100 3/4. 3: 100 easy, 150 1/2, 50 3/4, 50 7/8. Slight work. cool down.",995,3495.5,false,,activities/910163041.fit.gz
821621861,2017-01-03 21:29:46,Afternoon Run,Run,,394,1610.6,false,,activities/910163050.fit.gz
821621864,2017-01-03 21:38:45,Afternoon Run,Run,,153,409.5,false,,activities/910163058.fit.gz
821621873,2017-01-03 21:42:16,Afternoon Run,Run,,395,1575.7,false,,activities/910163066.fit.gz
821621876,2017-01-03 21:50:15,Afternoon Run,Run,,147,401.7,false,,activities/910163079.fit.gz
821621887,2017-01-03 21:54:15,Afternoon Run,Run,,353,1576.5,false,,activities/910163084.fit.gz
821621896,2017-01-03 22:03:51,Afternoon Run,Run,,583,1765.0,false,,activities/910163091.fit.gz
821621907,2017-01-04 20:31:00,Afternoon Run,Run,"Afternoon progression with reece. Stopped to shit at williamsburg, felt pretty good throughout. Really hilly, gonna try and get more going on back there.",3242,9666.2,false,,activities/910163104.fit.gz
822646020,2017-01-05 21:00:00,Afternoon practice,Run,"2.5 loop, 2 on track, strides, 5 laps. Easy.",2100,8449.06,false,,
825539204,2017-01-07 16:00:00,Morning Workout,Run,"Tried a workout at WL, didn't go well. Felt crappy, couldn't run fast at all. In snow with 4 other guys. Got through about 3 400s before I dropped. Was supposed to be 2x 400-600-400. Felt terrible, couldn't breath. Gonna shake out tonight at go back at it tomorrow at TJ.",3600,6437.38,false,,
825540231,2017-01-07 23:30:00,Evening Treadmill,Run,Easy 4 on treadmill to shakeout before workout tomorrow. At Ginny's.,1920,6437.38,false,,
825802879,2017-01-08 18:00:00,Afternoon Workout at TJ,Run,"200-600-400-400, 200-600-400-200-200. Didn't feel great, but hit paces I wanted. It worked. Was hard, but a solid workout.
1st set: 33, 1:46, 69, 70.
2nd set: 33, 1:45, 70, 34, 33 (in spikes).

It hurt.",3600,6437.38,false,,
826899453,2017-01-09 21:28:26,Afternoon Run,Run,"Easy 4, after a lift.",2005,6440.9,false,,activities/915862286.fit.gz
830199861,2017-01-11 21:02:17,Afternoon Run,Run,"Pretty comfortable, felt beat up, just easy recovery.",1976,6669.2,false,,activities/919410561.fit.gz
830200312,2017-01-10 21:30:00,Afternoon Tj workout,Run,"4x400, 6x200. 72, 71, 68, 68. 35, 32, 31, 31, 30, 30. Hard, hurts. A lot of rest tho, as usual",3600,10460.7,false,,
830200469,2017-01-12 21:30:00,Afternoon Run,Run,"2 up, hard 300, 3 hard 100s. Full rest. 1 down, pretty easy in total.",3600,6437.38,false,,
833486404,2017-01-14 18:30:00,4x800 and 1600 at pg,Run,"800 was tough. Split 2:12, but out in 59. Hurt a lot. Mile felt really good. Very even, ran tough. 4:45 high.",3600,10460.7,false,,
833486699,2017-01-15 19:00:00,Afternoon easy and lift with silberstein,Run,"Easy 3 outside, 1 inside and strides at tj. Pretty relaxed, then some easy lifting.",3600,7242.05,false,,
842187732,2017-01-23 21:02:39,Afternoon Run,Run,,3025,0.0,false,,activities/932646958.fit.gz
842187734,2017-01-20 17:52:04,Lunch Run,Run,,4937,12496.1,false,,activities/932646942.fit.gz
851144707,2017-01-29 18:03:14,Afternoon Run,Run,,4990,16643.7,false,,activities/942371759.fit.gz
851144716,2017-01-31 22:21:05,Afternoon Run,Run,,4804,13014.7,false,,activities/942371795.fit.gz
861165179,2017-02-03 22:50:56,Afternoon Run,Run,,971,3225.2,false,,activities/953186170.fit.gz
861165202,2017-02-06 23:48:13,Evening Run,Run,,2181,8247.8,false,,activities/953186193.fit.gz
861165206,2017-02-05 17:47:11,Lunch Run,Run,,4092,12876.7,false,,activities/953186187.fit.gz
861165214,2017-02-07 21:16:51,Afternoon Run,Run,,3049,9738.1,false,,activities/953186197.fit.gz
1301978100,2017-12-01 15:30:00,Tangled up in blue,Run,"First workout! 2 miles up on upstairs track, 4x400, 4x200. 200 jog on reps, 400 on sets. Continuous. 69, 68, 69, 67, 33, 31, 31, 31. Did a few strides in spikes after. Good workout. With soko. First track in a while had me doot, but got through it. Tank x12, waterloo x15, pullups, hip strength, rolled/stretched. Good day. Team not doing much tonight cuz big day tomorrow. ABR!",3600,12070.1,false,,
1302495879,2017-12-04 23:30:00,Workout,Run,"3 up on northwest roads, back on sherman's. 10x200, first 8 with primo. Set 1: 32, 32, 32, 32. Set 2: 31, 31, 30, 30. Set 3 (spikes): 29, 29. 2 cooldown on course. After did pedestal x10, Blitzkrieg x15 w/ 5kg medball (fuck you, crispy), armstrong pullups (new pr of 22!!!! Boutta fuck a pft), band stuff, balance, hip stuff, stretched, rolled. Good work. Mats til 6 crew.

Pretty happy with this workout. Wasn't sure how I was gonna feel on the final set. Was hoping to feel a little better than did, and be able to really rip 4, but 2 felt like enough so I called it. It's hard getting speed back. Keep doing strides, will try this workout again in 2 weeks probably. But shoot for 12, a little faster. Good though. Easy tomorrow. Gonna be up late writing the fucking exegesis so fml.",0,13679.4,false,,
1305174529,2017-12-07 00:30:00,Bryce with the boys rd. 2,Run,"Brice +4 laps. Roolvag grave day. Found it! Ran with dem, derrick, fursnatch, and one or two other bubs. Thought about doing jeff but DKM2KCR tomorrow so stopped. Ahead on mileage for week, which is good I guess. Not sure pace but felt comfortable. Did gas x15, bands, calf stuff, stretched. Not as much strength as I should have because of tradition but will make up for it tomorrow. Good day.",3600,13679.4,false,,
1305175273,2017-12-06 00:30:00,Bryce with the boys,Run,"Another day, another dollar. Didn't sleep a ton but grind on. Class was cancelled which was sick. First run on winter routes. Brice. About 7 flat pace, then 4 laps on upstairs track to make 8 plus strides. Sid on upstairs track. Did pedestal x15, a bunch of core including but not limited to: 8 minute mixed plank, leg lifts, leg holds, leg kicks, sit ups, etc. Really like the shit where you just hold up your legs and then do kicks or something. Shit sucks but makes you better. Pullup ladder to 10, failed on 11. Improvements. Gotta keep practicing situps and I'll ace the pft no problem. Stretched, rolled.",3600,12874.8,false,1,
1311026323,2017-12-12 02:07:35,8x200,Run,"31, 32, 30, 31, 30, 29, 28, 28",3600,12070.1,false,,
1311038566,2017-12-11 02:19:53,Lando's mom,Run,"Landos with the bubs bakken, trips, and sid the sloth",4853,19312.1,false,,
1312204032,2017-10-06 21:12:52,Afternoon Run,Run,,80,0.0,false,,activities/1419476248.fit.gz
1312204035,2017-10-06 21:27:11,Afternoon Run,Run,,37,0.0,false,,activities/1419476251.fit.gz
1312204043,2017-10-09 20:35:55,Afternoon Run,Run,,3681,0.0,false,,activities/1419476257.fit.gz
1312204046,2017-10-07 21:54:32,Afternoon Run,Run,,3056,11275.4,false,,activities/1419476253.fit.gz
1312204057,2017-10-10 21:00:00,Afternoon Run,Run,,2492,10473.0,false,,activities/1419476264.fit.gz
1312204067,2017-10-11 20:34:17,Afternoon Run,Run,,2296,8205.2,false,,activities/1419476272.fit.gz
1312204072,2017-10-13 20:38:28,Afternoon Run,Run,,3192,7108.0,false,,activities/1419476276.fit.gz
1312204074,2017-10-14 15:30:10,Morning Run,Run,,1745,8064.1,false,,activities/1419476282.fit.gz
1312204076,2017-10-14 16:18:08,Lunch Run,Run,,1289,3404.0,false,,activities/1419476291.fit.gz
1312204097,2017-10-15 17:53:01,Afternoon Run,Run,,3299,11274.3,false,,activities/1419476296.fit.gz
1312204101,2017-10-17 21:52:47,Afternoon Run,Run,,1943,6685.8,false,,activities/1419476318.fit.gz
1312204104,2017-10-16 13:46:29,Morning Run,Run,,4210,12702.5,false,,activities/1419476304.fit.gz
1312204114,2017-10-20 20:53:14,Afternoon Run,Run,,1771,7251.7,false,,activities/1419476324.fit.gz
1312204131,2017-11-18 16:34:43,Morning Run,Run,,5997,867.7,false,,activities/1419476349.fit.gz
1312204152,2017-11-23 11:35:38,Morning Run,Run,,1406,4989.9,false,,activities/1419476366.fit.gz
1312204154,2017-11-22 17:32:59,Lunch Run,Run,,3785,11324.4,false,,activities/1419476361.fit.gz
1312204165,2017-11-23 12:00:08,Morning Run,Run,,640,2980.5,false,,activities/1419476371.fit.gz
1312204168,2017-11-23 13:12:32,Morning Run,Run,,1698,5053.7,false,,activities/1419476376.fit.gz
1312204175,2017-11-24 18:39:53,Afternoon Run,Run,,3461,9659.4,false,,activities/1419476382.fit.gz
1312204180,2017-11-25 17:08:16,Lunch Run,Run,,4269,15941.8,false,,activities/1419476387.fit.gz
1312204185,2017-11-28 21:38:06,Afternoon Run,Run,,3399,12075.3,false,,activities/1419476393.fit.gz
1312204193,2017-11-29 21:34:19,Afternoon Run,Run,,4117,13629.1,false,,activities/1419476399.fit.gz
1312204197,2017-12-12 21:37:09,Bub recovery run,Run,"",3786,11754.2,false,,activities/1419476406.fit.gz
1312205063,2017-12-13 01:00:00,Upstairs 4 laps and strides after brice today,Run,"",3600,1931.21,false,,
1313281926,2017-12-13 23:40:00,Jeff tempo + 4 laps,Run,"tempo on jeff for about 10 minutes around 5:40 pace, rest of run was 7:10 pace.",3600,16093.4,false,,
1315090058,2017-12-14 21:45:46,All was well til Nobs dropped the hammer,Run,"",3377,12891.9,false,,activities/1422406885.fit.gz
1315430248,2017-12-15 21:35:39,"5 out, 6x minute on minute off after the flip. 3 in.",Run,"Felt solid, was moving along at a good clip on the intervals. Bub finals are kicking my ass.",4372,16103.0,false,,activities/1422756680.fit.gz
1317745723,2017-12-16 17:50:00,7 recovery on Southwest Roads,Run,"OAB with action, Sid, Maal. Grant Wintheiser was there. Pretty cool to run with a national champion. 6:50ish pace.",0,11265.4,false,,
1318012200,2017-12-17 21:38:42,"Lando's mom has got it going on, and 65 mile week! And 2nd longest run ever! (13 miles cuz +1 on upstairs track)",Run,"Lando's mom loop with Action and some bub from Eau Claire. Good day. Felt smooth. 2nd highest mileage week ever!!! Shit's looking good boys. Lando's hill miles 6/7, and the grind up ole ave mile 12. Grind on. Love my team, love my school. Gonna miss you boys during break. RED DOG!!!!",5358,19317.4,false,,activities/1425419149.fit.gz
1318014190,2017-12-18 00:10:00,Add on after LANDO'S MOM,Run,upstairs track with action aka milk-man aka jackson,390,1609.34,false,,
1319059349,2017-12-18 23:20:00,WOAT run day,Run,"Tried to do a workout. Was planning 8x400. 3 up, then 4x400 and 1x200. 70, 69, 70, 72, 34. By the last 400 I felt like I was dieing and the 34 felt like an all-out sprint so I cut the workout at that point. No need to keep grinding if it isn't worth. Hard long run yesterday kept me from working out. Should have thought better. Did a really slow cross campus after I dropped to make myself get something out of the day. Not to concerned, don't think this means anything serious, it just fucking blows. Really light tomorrow, either day off or 3 really easy cuz of GreatCon final. Longer wednesday, then will workout either thursday or friday, depending. Not sure though. Weekly mileage goal is between 50 and 55. Need a nice break for the next charge.",3600,15288.8,false,1,
1320294842,2017-12-20 00:34:09,Off day,Run,Does anyone knows where the love of God goes when the waves turn the minutes to hours? Off day cuz finals and travel.,3600,0.0,false,,
1321510059,2017-12-20 19:52:56,Fuck these hills,Run,"First back in arlington, forgot what it's like to have to stop every 2 miles for a traffic light. Legs felt dead at the start but improved over the course of the run. Likely will go lighter and shorter tomorrow and then track friday. Pedestal, lower leg strength, band stuff.",4353,14987.3,false,,activities/1429010067.fit.gz
1322615786,2017-12-21 18:45:08,Easy canal recovery OAB,Run,"Legs felt doot from yesterday strength stuff, so went easy on canal. Last 2 miles are slower cuz there is a huge hill.",3522,12890.0,false,,activities/1430144131.fit.gz
1323514806,2017-12-22 22:30:00,Workout with bub Austin,Run,"2x800, 2x400, 4x200 with a bub from high school. He hasn't been running and it showed lol. Didn't feel too good on this, definitely still very tired from last week and legs doot from lower body strength the other day. 2:27, 2:31, 71, 71, 32, 32, 31, 29.",3600,13679.4,false,,
1326888984,2017-12-24 17:51:07,Long run to close out down week,Run,"Have felt pretty crappy all week, kinda burned out. Over did it last week. Good recovery though. Back at it this week. Solid easy long run.",4463,16116.8,false,,activities/1434570841.fit.gz
1326889297,2017-12-23 15:14:57,Easy with/ Silb and Lesmez,Run,Felt like shit. Gotta get up earlier than an hour before run.,2925,10909.2,false,,activities/1434570822.fit.gz
1327156848,2017-12-25 22:18:51,"Christmas 8 w/ 12x 30’ on, 30’ off",Run,"OAB on the canal for 8. Solo in the evening. Felt pretty smooth, better than have been. Pretty easy workout. Probably do 2 five mile runs tomorrow cuz I have travel so good way to get in miles",3360,12874.8,false,,
1327780475,2017-12-26 12:42:18,Easy am before new york,Run,Easy loop in Arlington before we left for New York,2100,8046.74,false,,
1329234318,2017-12-26 20:13:41,5 in the pm,Run,Felt good on this run. I hate running here. I hate bronxville ny.,2127,7929.9,false,,activities/1437022714.fit.gz
1331219855,2017-12-27 19:54:35,9 miles w/ 2 mile tempo,Run,"Felt solid during run, ran a loop around a lake a few times for tempo. Got out too hard on first mile so dialed it back to a true tempo second mile. Running here sucks, all pavement. Want to run at home.",4439,14572.4,false,,activities/1439078305.fit.gz
1331220968,2017-12-29 01:50:00,Evening recovery,Run,Nice thing about running in the dark is that no one can see you when you stop to shit in the city. Easy day.,3600,9656.06,false,,
1332531311,2017-12-29 21:03:32,OAB evening canal,Run,Didn't mean to go this fast. Pounded coffee before so that might've helped.,4122,14499.0,false,,activities/1440447841.fit.gz
1335149115,2017-12-30 20:21:43,Let’s get down to the nitty gritty,Run,Felt smooth. It snowed in arlington which means the sidewalks are out of commission for a week so I tried to go on minor roads to run in the street.,3747,12877.7,false,,activities/1443172140.fit.gz
1337963629,2018-01-02 20:08:02,Lets get this show on the road,Run,"Took New Year’s Day off to recover from New Year’s Eve. When I got to campus i immediately went down to skog to run. Did 5 on the tred at 7 flat pace but it got boring and I wasn’t enjoying the phish show I was listening to. So I left to do 4 on the track. Right away I went down to 6:15 pace and held that until the final mile when I slowed to run with tay and bread. United lost my bag on the flight back so this was in basketball shorts. Also don’t have socks so I ran this sock less and developed some big blisters by the end of it. Rip. After I did pedestal x15 and rolled until Chris rotty kicked us out. Went down to house after for eggs and hot dogs. Fun day, gonna be a fun interim",3780,14484.1,false,,
1339004383,2018-01-03 15:30:13,First day of fiterim,Run,Easy 3 on the upstairs track with milkman. Gs gladiator X10 after. 2018 will be most prosperous...,1228,4828.04,false,,
1339823022,2018-01-03 23:50:00,PM workout with Sid and kinda milkman,Run,"Did workout in the afternoon. 3 up, 4x400, 4x300, 4x200, 2 down. Ran this with Sid, and kind of milk but he dropped us pretty early. Goals going in were to hit 69-70, 51, 31. Splits were: 68, 67, 69, 70, 55, 54, 53, 55, 30, 31, 30, 31. The 300 reps were a little long cuz we came through in about 33 for most of them and didn't run 22 seconds for the final 200. Also we started out a little hard, with bub Sid taking us to a 67. Calmed down after that. Felt very smooth on this. I wasn't sure how I'd do but I felt awesome. I could have easily done another set of 200s. Good sign. After the workout I did blitkrieg x15, pedestal x15, 75 pullups, and a bunch of stretching/rolling. Really good day.",3600,14484.1,false,,
1340454095,2018-01-04 11:30:00,Thursday Morning,Run,"",3600,1609.3,false,1,
1341317223,2018-01-04 23:45:17,9 with Sirius black aka chemlick ,Run,"OAB on NW with chemlick for 8. Add on 1 upstairs with milkman after. No idea on pace cuz watch didn’t connect in time. Felt comfortable the whole time. It was surprisingly nice out there. About 0 degrees but no wind made it fine. Also was very clear of snow and ice. If it’s like this Saturday might do a long run out there. Ran with a bub dog for about 2 miles which was cool. After run only did band work and stretching and rolling cuz I was pretty sore from strength this am. Good day, workout tomorrow",3780,14484.1,false,,
1342044432,2018-01-05 15:04:55,Morning Yog,Run,"Easy upstairs track for day 3 of fiterim. Ran with BenScott and maal for first 2, then primo for 3. Feel very beat up.",1327,4828.04,false,,
1342693347,2018-01-05 23:45:33,Good bub workout,Run,"3 up. 3 sets of 4x200. 200 jog in reps, 400 on sets. Goal paces were 34/33 for set 1, 33 for set 2, 32/31 for set 3. Splits were: 33, 34, 33, 34, 32, 32, 33, 31, 30, 31, 31, 30. Easy cooldown. Got going a little faster than should have cuz the guys I was working out with (bread, bakken, Sid) were all only doing two sets. On the second set I tried to give them room and let them go but still ended up running faster than I should have. Oh well. I felt good the whole way. The faster reps didn’t feel that bad so I think I’m doing well. Gas x15 and ice bath with crispy after
",3600,12874.8,false,,
1347021110,2018-01-08 14:00:00,Fitirem day 4,Run,"Easy am 3 with trips, maal, sid, and ben scoot. Maal and Trips initiated bell lap and had us run a 6:20 final mile. Then pullups, crunches, and elliot core. Will upload my runs from the past few days this afternoon.",1260,4828.03,false,,
1347359260,2018-01-06 21:37:20,Snipe,Run,"",2522,8793.8,false,,activities/1455922494.fit.gz
1347359308,2018-01-07 21:34:44,Easy Lando's 12,Run,"",5666,19290.7,false,,activities/1455922528.fit.gz
1347362034,2018-01-06 17:40:00,Add on,Run,"",1020,4184.29,false,,
1347362297,2017-12-31 20:31:59,Afternoon Run,Run,,5476,19307.4,false,,activities/1455922407.fit.gz
1347776128,2018-01-08 23:10:00,Workout with Crispy and Sid,Run,"Workout. 3 up. Workout was 4x broken K (400 at x, 100 jog, 200 at x, 100 jog, 200 at x-1). Full recovery on sets. X was mile pace. Goal paces were 68-70, 34-35, 33. Paces hit were: 70, 35, 33, 68, 35, 33, 65(thanks crispy), 31, 33, 69, 35, 32. Paces were kinda all over the place on the last two sets lol. I felt really good though. Nothing felt like I was really straining too hard so I'm very happy with today. Ran this workout with crispy and sid. 2 mile cooldown, it's really nice here. A lot of guys worked out on the roads today, but I think I'll do wednesday's workout outside. After run I did pedestal and blitzkrieg x15, 3 min wall sit with band, band work, 50 calf raises, and ice bath. Great day.",3600,13679.4,false,,
1348508402,2018-01-09 14:30:23,Fiterim erg,WaterSport,5k row this morning for fiterim. Did pull-ups and crunches after.,3600,5000.0,false,,
1349410970,2018-01-09 23:10:00,Easy 8ball aka snowball,Run,"Easy 8ball with Bakken and Turtle. Real slow, was nice. Windy day out. But only shorts and a long sleeve t cuz it was a balmy 42! Also 8ball is now snowball due to the obscene amount of snow on the bike path. Good recovery. After the run did tank x15, pillar x15, and pedestal x15. Did balance, hip strength, and a whole lot of stretching.",3558,12874.8,false,,
1350180608,2018-01-10 13:40:00,Fiterim day 6,Run,"Easy 3 with matt paal- 7:45, 7:20, 6:55. Pullups and crunches after",1320,4828.03,false,,
